,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,station_name,region_name,latitude,longitude,region_id,province_id,province_name
284111,19-05-2010,22.0,30.3,25.0,79.0,0.0,5.5,4.0,270.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284112,20-05-2010,21.0,29.0,23.8,76.0,6.1,4.0,4.0,45.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284113,21-05-2010,19.0,31.0,23.8,80.0,50.3,7.6,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284114,22-05-2010,18.0,30.1,23.2,83.0,1.5,5.7,3.0,180.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284115,23-05-2010,21.0,31.0,24.2,88.0,34.5,3.7,4.0,315.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284116,24-05-2010,22.0,30.8,25.0,83.0,2.5,6.3,3.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284117,25-05-2010,20.0,30.0,24.3,80.0,0.0,6.9,2.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284118,26-05-2010,20.0,30.0,24.9,82.0,0.2,6.3,3.0,135.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284119,27-05-2010,20.0,29.8,24.2,80.0,0.0,2.4,3.0,90.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284120,28-05-2010,21.0,29.2,24.1,81.0,5.0,5.6,2.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284121,29-05-2010,21.0,28.2,23.6,84.0,0.0,2.7,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284122,30-05-2010,20.0,29.2,23.0,84.0,0.0,4.1,2.0,270.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284123,31-05-2010,20.0,31.0,24.7,81.0,30.7,6.9,2.0,135.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284124,01-06-2010,20.0,29.6,24.8,83.0,0.0,5.9,3.0,270.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284125,02-06-2010,20.0,31.0,24.9,77.0,1.0,6.9,3.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284126,03-06-2010,21.0,31.7,24.7,81.0,0.0,6.5,3.0,90.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284127,04-06-2010,21.0,30.0,24.3,81.0,1.0,6.8,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284128,05-06-2010,20.0,28.0,24.1,89.0,1.5,3.1,2.0,45.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284129,06-06-2010,20.0,27.0,22.6,88.0,3.0,1.7,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284130,07-06-2010,19.0,28.2,22.8,90.0,14.6,2.1,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284131,08-06-2010,21.0,27.1,22.4,91.0,0.0,1.9,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284132,09-06-2010,19.0,28.0,22.7,82.0,27.4,1.3,2.0,90.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284133,10-06-2010,19.0,28.6,23.8,83.0,0.0,4.5,3.0,225.0,1.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284134,11-06-2010,21.0,29.0,23.4,85.0,1.0,4.1,3.0,225.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284135,12-06-2010,20.0,26.2,22.6,88.0,22.5,0.3,2.0,315.0,0.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284136,13-06-2010,18.0,29.8,22.0,80.0,6.0,6.3,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284137,14-06-2010,18.0,27.2,23.3,85.0,2.0,1.3,2.0,360.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284138,15-06-2010,20.0,27.0,22.1,90.0,0.0,3.5,2.0,360.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284139,16-06-2010,20.0,24.2,21.6,92.0,24.0,,2.0,270.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284140,17-06-2010,20.0,26.2,22.8,85.0,1.4,0.2,3.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284141,18-06-2010,21.0,29.6,23.2,85.0,,6.2,5.0,90.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284142,19-06-2010,20.0,28.0,23.4,84.0,14.6,5.7,4.0,45.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284143,20-06-2010,20.0,29.0,23.8,80.0,0.0,7.6,4.0,360.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284144,21-06-2010,20.0,29.6,24.6,82.0,0.0,7.9,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284145,22-06-2010,20.0,30.0,23.6,73.0,0.0,7.7,4.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284146,23-06-2010,19.0,29.0,23.2,77.0,0.0,5.1,4.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284147,24-06-2010,19.0,28.2,24.0,78.0,0.0,4.0,5.0,90.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284148,25-06-2010,21.0,26.8,23.4,86.0,,2.7,2.0,270.0,2.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284149,26-06-2010,20.0,27.3,22.9,86.0,3.0,3.4,2.0,135.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284150,27-06-2010,19.0,29.2,23.4,80.0,,5.3,3.0,45.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284151,28-06-2010,20.0,26.9,22.3,87.0,0.0,2.7,2.0,135.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284152,29-06-2010,16.0,26.2,21.7,94.0,0.0,2.1,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284153,30-06-2010,19.0,28.0,23.1,91.0,8.9,4.6,2.0,180.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284154,01-07-2010,18.0,28.4,22.7,90.0,61.0,3.5,3.0,315.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284155,02-07-2010,19.0,27.0,22.1,93.0,1.0,2.8,3.0,45.0,1.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284156,03-07-2010,19.0,26.6,22.2,89.0,1.6,0.8,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284157,04-07-2010,18.0,28.0,22.5,88.0,3.6,4.9,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284158,05-07-2010,19.0,29.0,23.3,88.0,4.2,2.9,2.0,270.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284159,06-07-2010,20.0,29.6,23.5,89.0,2.3,6.0,4.0,270.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284160,07-07-2010,21.0,28.4,24.2,84.0,0.0,3.6,3.0,90.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284161,08-07-2010,21.0,27.0,22.0,93.0,9.0,3.6,3.0,270.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284162,09-07-2010,19.0,28.3,22.4,90.0,29.5,4.0,2.0,45.0,1.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284163,10-07-2010,19.0,27.5,22.0,90.0,1.5,3.9,2.0,360.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284164,11-07-2010,19.0,28.5,23.1,82.0,,5.1,4.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284165,12-07-2010,20.0,28.4,23.2,85.0,0.0,5.0,2.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284166,13-07-2010,20.0,27.6,23.4,86.0,0.0,1.5,3.0,90.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284167,14-07-2010,20.0,27.2,22.6,90.0,10.5,4.9,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284168,15-07-2010,18.0,27.8,22.2,90.0,5.0,4.7,2.0,90.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284169,16-07-2010,18.0,26.5,22.0,87.0,0.0,,2.0,360.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284170,17-07-2010,19.0,27.4,22.8,86.0,0.0,0.7,2.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284171,18-07-2010,20.0,26.8,22.7,92.0,2.0,2.1,3.0,270.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284172,19-07-2010,20.0,27.0,22.2,94.0,46.6,2.9,2.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284173,20-07-2010,19.0,28.0,23.1,90.0,22.0,2.1,2.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284174,21-07-2010,19.0,29.2,24.3,80.0,,7.0,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284175,22-07-2010,19.0,29.6,23.2,72.0,0.0,7.1,2.0,45.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284176,23-07-2010,19.0,28.0,22.6,75.0,0.0,4.9,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284177,24-07-2010,18.0,29.0,22.7,73.0,0.0,7.7,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284178,25-07-2010,18.0,28.0,23.4,74.0,0.0,3.6,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284179,26-07-2010,20.0,28.7,24.4,78.0,,6.3,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284180,27-07-2010,21.0,25.8,21.5,91.0,0.2,0.4,2.0,90.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284181,28-07-2010,20.0,27.1,22.8,88.0,17.8,3.9,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284182,29-07-2010,20.0,27.0,23.5,85.0,3.0,3.5,4.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284183,30-07-2010,20.0,29.6,23.5,80.0,0.0,5.9,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284184,31-07-2010,20.0,29.5,24.1,79.0,0.0,5.2,3.0,45.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284185,01-08-2010,19.0,28.6,24.2,76.0,0.0,6.0,3.0,180.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284186,02-08-2010,19.0,29.2,23.3,78.0,0.0,6.1,3.0,45.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284187,03-08-2010,19.0,29.0,22.5,80.0,0.0,4.3,3.0,360.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284188,04-08-2010,19.0,27.8,22.9,82.0,5.2,2.7,3.0,90.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284189,05-08-2010,19.0,29.2,23.1,86.0,4.2,4.3,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284190,06-08-2010,20.0,28.2,22.3,82.0,22.0,5.9,3.0,90.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284191,07-08-2010,20.0,28.6,22.7,80.0,0.8,6.1,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284192,08-08-2010,19.0,27.8,22.8,80.0,,4.2,1.0,360.0,0.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284193,09-08-2010,19.0,29.7,23.4,78.0,,6.0,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284194,10-08-2010,19.0,27.2,22.6,84.0,10.5,3.2,3.0,45.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284195,11-08-2010,21.0,28.0,23.3,84.0,0.3,3.7,2.0,360.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284196,12-08-2010,20.0,28.5,23.9,84.0,1.2,6.1,2.0,45.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284197,13-08-2010,20.0,28.3,23.6,80.0,0.5,4.7,3.0,45.0,2.0,S ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284198,14-08-2010,21.0,30.4,24.8,77.0,0.0,7.0,4.0,90.0,2.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284199,15-08-2010,21.0,27.4,23.3,84.0,0.0,1.6,3.0,315.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284200,16-08-2010,22.0,26.4,22.8,86.0,3.0,0.3,2.0,270.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284201,17-08-2010,21.0,26.8,23.3,88.0,2.5,2.8,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284202,18-08-2010,19.0,27.4,22.8,83.0,9.5,3.6,2.0,270.0,1.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284203,19-08-2010,20.0,27.2,22.8,87.0,4.0,3.8,3.0,45.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284204,20-08-2010,20.0,28.2,22.9,82.0,3.5,4.6,3.0,270.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284205,21-08-2010,20.0,27.8,22.6,84.0,1.1,1.9,3.0,360.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284206,22-08-2010,18.0,29.4,23.1,81.0,6.0,3.8,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284207,23-08-2010,18.0,30.2,23.9,78.0,1.9,4.0,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284208,24-08-2010,20.0,29.2,24.2,81.0,0.0,7.2,7.0,360.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284209,25-08-2010,19.0,30.6,23.9,80.0,20.5,7.0,3.0,90.0,2.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284210,26-08-2010,20.0,28.6,24.1,80.0,0.0,5.0,3.0,270.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284211,27-08-2010,19.0,28.4,22.5,86.0,6.5,3.4,4.0,45.0,2.0,NW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284212,28-08-2010,19.0,28.8,23.4,79.0,2.9,5.1,2.0,45.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284213,29-08-2010,19.0,29.0,23.6,76.0,0.0,5.4,3.0,135.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284214,30-08-2010,19.0,29.9,24.0,76.0,0.0,5.8,4.0,360.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284215,31-08-2010,20.0,30.0,23.6,77.0,0.0,5.0,3.0,315.0,1.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284216,01-09-2010,20.0,29.6,23.4,77.0,,5.1,3.0,135.0,3.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284217,02-09-2010,20.0,30.5,23.6,80.0,1.2,5.7,4.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284218,03-09-2010,20.0,29.2,24.3,78.0,10.5,6.4,4.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284219,04-09-2010,20.0,29.0,23.4,78.0,0.0,5.1,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284220,05-09-2010,20.0,27.6,23.4,82.0,0.0,2.9,2.0,270.0,1.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284221,06-09-2010,24.0,21.2,21.7,94.0,24.7,3.4,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284222,07-09-2010,20.0,28.4,22.6,87.0,11.4,5.0,4.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284223,08-09-2010,20.0,26.6,22.2,88.0,29.8,2.5,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284224,09-09-2010,19.0,28.3,21.8,87.0,44.0,4.7,4.0,270.0,3.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284225,10-09-2010,20.0,27.4,22.8,86.0,34.0,2.8,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284226,11-09-2010,19.0,29.8,23.0,78.0,1.2,7.7,5.0,225.0,3.0,SW,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284227,12-09-2010,19.0,29.1,22.5,88.0,5.4,4.3,3.0,360.0,2.0,N ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284228,13-09-2010,20.0,25.7,21.6,94.0,37.5,2.3,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284229,14-09-2010,20.0,28.0,22.9,87.0,11.0,1.9,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284230,15-09-2010,20.0,25.4,21.6,89.0,,0.6,4.0,135.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284231,16-09-2010,19.0,27.0,22.0,84.0,55.5,1.7,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284232,17-09-2010,19.0,27.3,22.3,87.0,23.6,4.5,3.0,135.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284233,18-09-2010,19.0,27.6,22.7,86.0,38.5,4.6,3.0,135.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284234,19-09-2010,19.0,29.0,23.9,82.0,1.0,4.2,3.0,135.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284235,20-09-2010,21.0,29.4,24.6,81.0,1.6,5.6,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284236,21-09-2010,22.0,26.8,23.6,86.0,2.0,0.4,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284237,22-09-2010,20.0,27.6,22.5,88.0,1.2,3.3,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284238,23-09-2010,20.0,27.6,22.6,88.0,13.5,2.7,2.0,90.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284239,24-09-2010,20.0,27.8,22.5,89.0,2.5,2.6,3.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284240,25-09-2010,20.0,26.2,22.6,90.0,38.5,0.6,2.0,90.0,1.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284241,26-09-2010,20.0,28.8,23.4,86.0,20.0,5.0,2.0,135.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284242,27-09-2010,21.0,28.4,23.0,87.0,14.3,3.8,3.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284243,28-09-2010,20.0,28.1,23.2,84.0,1.5,3.6,3.0,270.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284244,29-09-2010,20.0,30.7,24.2,78.0,0.0,7.2,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284245,30-09-2010,20.0,29.0,23.8,79.0,0.0,5.5,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284246,01-10-2010,20.0,30.0,23.4,84.0,,4.5,3.0,45.0,2.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284247,02-10-2010,20.0,29.0,24.2,82.0,3.8,3.8,3.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284248,03-10-2010,21.0,26.4,23.5,86.0,1.0,0.8,5.0,90.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284249,04-10-2010,21.0,29.8,24.1,78.0,1.4,2.6,4.0,90.0,3.0,NE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284250,05-10-2010,21.0,30.2,24.4,77.0,0.0,2.3,2.0,90.0,2.0,SE,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284251,06-10-2010,21.0,30.6,25.0,77.0,0.0,5.3,4.0,180.0,2.0,E ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
284252,07-10-2010,20.0,31.0,24.0,78.0,0.0,5.9,3.0,135.0,2.0,W ,96783,Stasiun Geofisika Bandung,Kota Bandung,-6.88356,107.59733,177,12,Jawa Barat
